cell_id,state_1,state_2,time,condition,fate_label,batch,donor,replicate
perturbed_cell_001547,0.6297649,0.44358686,0.75,perturbed,major,batch_B,donor_3,replicate_2
perturbed_cell_001548,0.56062216,0.55086404,0.75,perturbed,major,batch_B,donor_4,replicate_2
perturbed_cell_001549,0.500123,0.46928656,0.75,perturbed,major,batch_C,donor_1,replicate_2
perturbed_cell_001550,0.5419862,0.42545304,0.75,perturbed,major,batch_B,donor_4,replicate_2
perturbed_cell_001551,0.66205066,-0.42085075,0.75,perturbed,rare,batch_A,donor_3,replicate_3
perturbed_cell_001552,0.59071684,0.3064457,0.75,perturbed,major,batch_C,donor_4,replicate_3
perturbed_cell_001553,0.59568834,0.36469924,0.75,perturbed,major,batch_A,donor_3,replicate_3
perturbed_cell_001554,0.60639817,0.4177269,0.75,perturbed,major,batch_A,donor_1,replicate_2
perturbed_cell_001555,0.45392272,0.44232556,0.75,perturbed,major,batch_C,donor_1,replicate_3
perturbed_cell_001556,0.62800586,0.6673316,0.75,perturbed,major,batch_C,donor_3,replicate_3
perturbed_cell_001557,0.44578725,0.585139,0.75,perturbed,major,batch_B,donor_2,replicate_3
perturbed_cell_001558,0.55197895,0.51259816,0.75,perturbed,major,batch_A,donor_2,replicate_3
perturbed_cell_001559,0.63148403,0.40306854,0.75,perturbed,major,batch_B,donor_1,replicate_2
perturbed_cell_001560,0.7041059,0.4491987,0.75,perturbed,major,batch_A,donor_4,replicate_2
perturbed_cell_001561,0.5344371,0.4346351,0.75,perturbed,major,batch_B,donor_4,replicate_3
perturbed_cell_001562,0.49042833,0.50948375,0.75,perturbed,major,batch_B,donor_3,replicate_2
perturbed_cell_001563,0.585664,-0.53340834,0.75,perturbed,rare,batch_B,donor_2,replicate_3
perturbed_cell_001564,0.65992576,-0.51228875,0.75,perturbed,rare,batch_B,donor_3,replicate_2
perturbed_cell_001565,0.7137049,0.4890592,0.75,perturbed,major,batch_B,donor_3,replicate_3
perturbed_cell_001566,0.5063528,0.4100015,0.75,perturbed,major,batch_B,donor_3,replicate_3
perturbed_cell_001567,0.5714676,0.48648474,0.75,perturbed,major,batch_C,donor_4,replicate_2
perturbed_cell_001568,0.44357145,0.5180289,0.75,perturbed,major,batch_B,donor_4,replicate_2
perturbed_cell_001569,0.6198722,0.44612914,0.75,perturbed,major,batch_B,donor_3,replicate_2
perturbed_cell_001570,0.40707546,-0.5436998,0.75,perturbed,rare,batch_B,donor_4,replicate_3
perturbed_cell_001571,0.7037357,-0.5320511,0.75,perturbed,rare,batch_B,donor_2,replicate_3
perturbed_cell_001572,0.60721743,0.41514343,0.75,perturbed,major,batch_B,donor_2,replicate_2
perturbed_cell_001573,0.696274,0.5018788,0.75,perturbed,major,batch_C,donor_4,replicate_2
perturbed_cell_001574,0.5258908,0.38402775,0.75,perturbed,major,batch_C,donor_1,replicate_3
perturbed_cell_001575,0.6031862,-0.4554752,0.75,perturbed,rare,batch_B,donor_4,replicate_2
perturbed_cell_001576,0.5063541,-0.49494076,0.75,perturbed,rare,batch_A,donor_1,replicate_2
perturbed_cell_001577,0.59838843,0.46282226,0.75,perturbed,major,batch_C,donor_4,replicate_2
perturbed_cell_001578,0.7094706,0.44452286,0.75,perturbed,major,batch_C,donor_1,replicate_3
perturbed_cell_001579,0.5563534,0.64784855,0.75,perturbed,major,batch_B,donor_1,replicate_3
perturbed_cell_001580,0.48022518,0.480952,0.75,perturbed,major,batch_B,donor_3,replicate_2
perturbed_cell_001581,0.64946693,0.3118493,0.75,perturbed,major,batch_C,donor_3,replicate_2
perturbed_cell_001582,0.56211084,0.41202193,0.75,perturbed,major,batch_B,donor_3,replicate_3
perturbed_cell_001583,0.68298453,-0.4978087,0.75,perturbed,rare,batch_A,donor_3,replicate_3
perturbed_cell_001584,0.5832538,-0.5290841,0.75,perturbed,rare,batch_B,donor_2,replicate_2
perturbed_cell_001585,0.5049422,0.50768095,0.75,perturbed,major,batch_B,donor_2,replicate_3
perturbed_cell_001586,0.5290647,0.42217517,0.75,perturbed,major,batch_A,donor_3,replicate_2
perturbed_cell_001587,0.5572526,-0.51167613,0.75,perturbed,rare,batch_C,donor_3,replicate_2
perturbed_cell_001588,0.5419443,0.42977038,0.75,perturbed,major,batch_C,donor_2,replicate_3
perturbed_cell_001589,0.70331436,0.56556123,0.75,perturbed,major,batch_A,donor_2,replicate_3
perturbed_cell_001590,0.5904383,0.5565777,0.75,perturbed,major,batch_A,donor_1,replicate_2
perturbed_cell_001591,0.61262673,0.48947445,0.75,perturbed,major,batch_C,donor_3,replicate_3
perturbed_cell_001592,0.52901804,-0.45224902,0.75,perturbed,rare,batch_B,donor_3,replicate_2
perturbed_cell_001593,0.54746675,0.45522934,0.75,perturbed,major,batch_C,donor_3,replicate_3
perturbed_cell_001594,0.64061326,0.474672,0.75,perturbed,major,batch_C,donor_2,replicate_3
perturbed_cell_001595,0.61098224,0.43390864,0.75,perturbed,major,batch_A,donor_2,replicate_3
perturbed_cell_001596,0.4970961,-0.4295313,0.75,perturbed,rare,batch_C,donor_1,replicate_3
perturbed_cell_001597,0.6772418,0.5437483,0.75,perturbed,major,batch_B,donor_3,replicate_2
perturbed_cell_001598,0.5760653,0.4726809,0.75,perturbed,major,batch_C,donor_4,replicate_2
perturbed_cell_001599,0.52096736,0.3797846,0.75,perturbed,major,batch_C,donor_3,replicate_2
perturbed_cell_001600,1.1875131,0.7492534,1.0,perturbed,major,batch_C,donor_1,replicate_3
perturbed_cell_001601,1.1239502,-0.87676173,1.0,perturbed,rare,batch_A,donor_1,replicate_3
perturbed_cell_001602,1.2399359,0.95763206,1.0,perturbed,major,batch_C,donor_1,replicate_1
perturbed_cell_001603,1.0445545,-1.0375698,1.0,perturbed,rare,batch_C,donor_1,replicate_1
perturbed_cell_001604,1.340808,-0.8999013,1.0,perturbed,rare,batch_B,donor_4,replicate_3
perturbed_cell_001605,1.1857916,0.9302145,1.0,perturbed,major,batch_A,donor_4,replicate_1
perturbed_cell_001606,1.2528695,0.7606253,1.0,perturbed,major,batch_C,donor_3,replicate_3
perturbed_cell_001607,1.1970607,-0.84929,1.0,perturbed,rare,batch_C,donor_4,replicate_3
perturbed_cell_001608,1.2147658,0.9127937,1.0,perturbed,major,batch_A,donor_4,replicate_1
perturbed_cell_001609,1.123762,0.88763803,1.0,perturbed,major,batch_B,donor_4,replicate_1
perturbed_cell_001610,1.0509443,0.7500177,1.0,perturbed,major,batch_B,donor_4,replicate_3
perturbed_cell_001611,1.229254,0.9634223,1.0,perturbed,major,batch_A,donor_1,replicate_1
perturbed_cell_001612,1.2610288,-0.93805087,1.0,perturbed,rare,batch_B,donor_4,replicate_3
perturbed_cell_001613,1.260558,0.8480268,1.0,perturbed,major,batch_C,donor_2,replicate_3
perturbed_cell_001614,1.3066934,-0.87057215,1.0,perturbed,rare,batch_A,donor_4,replicate_3
perturbed_cell_001615,1.2723866,0.605693,1.0,perturbed,major,batch_B,donor_1,replicate_1
perturbed_cell_001616,1.175242,0.8327416,1.0,perturbed,major,batch_A,donor_1,replicate_1
perturbed_cell_001617,1.1263893,0.7068821,1.0,perturbed,major,batch_C,donor_2,replicate_3
perturbed_cell_001618,1.2207192,0.82303905,1.0,perturbed,major,batch_A,donor_1,replicate_3
perturbed_cell_001619,1.2910798,0.7305174,1.0,perturbed,major,batch_C,donor_2,replicate_3
perturbed_cell_001620,1.2475526,0.70226973,1.0,perturbed,major,batch_A,donor_3,replicate_3
perturbed_cell_001621,1.0814484,0.95731044,1.0,perturbed,major,batch_C,donor_4,replicate_1
perturbed_cell_001622,1.1293799,0.78796583,1.0,perturbed,major,batch_C,donor_3,replicate_3
perturbed_cell_001623,1.1394258,-0.65181774,1.0,perturbed,rare,batch_A,donor_4,replicate_1
perturbed_cell_001624,1.1693786,-0.8512967,1.0,perturbed,rare,batch_C,donor_4,replicate_3
perturbed_cell_001625,1.3279043,-1.0362802,1.0,perturbed,rare,batch_C,donor_1,replicate_3
perturbed_cell_001626,1.1222093,0.8350361,1.0,perturbed,major,batch_C,donor_2,replicate_3
perturbed_cell_001627,1.3188165,0.95250356,1.0,perturbed,major,batch_C,donor_2,replicate_1
perturbed_cell_001628,1.2679657,0.85493636,1.0,perturbed,major,batch_A,donor_2,replicate_1
perturbed_cell_001629,1.0477451,0.8583653,1.0,perturbed,major,batch_C,donor_4,replicate_1
perturbed_cell_001630,1.1530488,0.8111112,1.0,perturbed,major,batch_A,donor_4,replicate_3
perturbed_cell_001631,1.2615268,1.0694057,1.0,perturbed,major,batch_A,donor_2,replicate_1
perturbed_cell_001632,1.1835186,0.73160565,1.0,perturbed,major,batch_B,donor_2,replicate_1
perturbed_cell_001633,1.2431546,0.88287467,1.0,perturbed,major,batch_A,donor_1,replicate_3
perturbed_cell_001634,1.1782978,0.7616538,1.0,perturbed,major,batch_A,donor_1,replicate_1
perturbed_cell_001635,1.1494795,-0.87635654,1.0,perturbed,rare,batch_B,donor_2,replicate_1
perturbed_cell_001636,1.3239565,0.85474104,1.0,perturbed,major,batch_C,donor_3,replicate_3
perturbed_cell_001637,1.1791894,-0.92892015,1.0,perturbed,rare,batch_A,donor_1,replicate_3
perturbed_cell_001638,1.2719263,-0.8583035,1.0,perturbed,rare,batch_C,donor_2,replicate_3
perturbed_cell_001639,1.114368,0.9402501,1.0,perturbed,major,batch_C,donor_4,replicate_3
perturbed_cell_001640,1.1960975,0.87649095,1.0,perturbed,major,batch_B,donor_3,replicate_3
perturbed_cell_001641,1.246674,-0.7897702,1.0,perturbed,rare,batch_C,donor_4,replicate_3
perturbed_cell_001642,1.1919806,-0.8059393,1.0,perturbed,rare,batch_C,donor_1,replicate_1
perturbed_cell_001643,1.3045532,0.96609944,1.0,perturbed,major,batch_C,donor_2,replicate_3
perturbed_cell_001644,1.0948946,-0.8501384,1.0,perturbed,rare,batch_C,donor_2,replicate_1
perturbed_cell_001645,1.2944646,1.0513471,1.0,perturbed,major,batch_B,donor_2,replicate_3
perturbed_cell_001646,1.2188919,0.84148604,1.0,perturbed,major,batch_C,donor_1,replicate_3
perturbed_cell_001647,1.065784,-0.81865263,1.0,perturbed,rare,batch_C,donor_4,replicate_1
perturbed_cell_001648,1.2655426,0.9578548,1.0,perturbed,major,batch_C,donor_4,replicate_1
perturbed_cell_001649,1.2433928,0.99031425,1.0,perturbed,major,batch_B,donor_4,replicate_1
perturbed_cell_001650,1.256221,0.9642292,1.0,perturbed,major,batch_C,donor_1,replicate_3
perturbed_cell_001651,1.3256166,0.8477629,1.0,perturbed,major,batch_A,donor_3,replicate_1
perturbed_cell_001652,1.246838,0.6137681,1.0,perturbed,major,batch_A,donor_4,replicate_3
perturbed_cell_001653,1.1971521,0.784407,1.0,perturbed,major,batch_C,donor_1,replicate_3
perturbed_cell_001654,1.1294076,-0.8927676,1.0,perturbed,rare,batch_C,donor_2,replicate_1
perturbed_cell_001655,1.2753159,0.8664606,1.0,perturbed,major,batch_B,donor_1,replicate_1
perturbed_cell_001656,1.043386,0.82472694,1.0,perturbed,major,batch_B,donor_4,replicate_1
perturbed_cell_001657,1.152679,0.8969439,1.0,perturbed,major,batch_C,donor_1,replicate_3
perturbed_cell_001658,1.2093102,0.8752531,1.0,perturbed,major,batch_C,donor_1,replicate_3
perturbed_cell_001659,1.1424308,0.7050003,1.0,perturbed,major,batch_B,donor_1,replicate_3
perturbed_cell_001660,1.1196525,0.82664376,1.0,perturbed,major,batch_B,donor_2,replicate_1
perturbed_cell_001661,1.2199104,-0.7090543,1.0,perturbed,rare,batch_C,donor_2,replicate_1
perturbed_cell_001662,1.0845213,0.7487549,1.0,perturbed,major,batch_C,donor_2,replicate_3
perturbed_cell_001663,1.3824185,0.78967214,1.0,perturbed,major,batch_A,donor_2,replicate_3
perturbed_cell_001664,1.270965,0.7800866,1.0,perturbed,major,batch_B,donor_4,replicate_3
perturbed_cell_001665,1.1606842,0.79984957,1.0,perturbed,major,batch_C,donor_2,replicate_1
perturbed_cell_001666,1.1939741,0.85494065,1.0,perturbed,major,batch_B,donor_3,replicate_3
perturbed_cell_001667,1.1831311,-0.86958116,1.0,perturbed,rare,batch_A,donor_2,replicate_3
perturbed_cell_001668,1.1137668,0.8815763,1.0,perturbed,major,batch_A,donor_3,replicate_3
perturbed_cell_001669,1.3742832,-0.87426436,1.0,perturbed,rare,batch_A,donor_4,replicate_3
perturbed_cell_001670,1.1170574,-0.7585432,1.0,perturbed,rare,batch_C,donor_2,replicate_3
perturbed_cell_001671,1.2377957,-0.97679776,1.0,perturbed,rare,batch_C,donor_1,replicate_3
perturbed_cell_001672,1.1721702,-0.7905042,1.0,perturbed,rare,batch_B,donor_1,replicate_1
perturbed_cell_001673,1.1308718,0.8116566,1.0,perturbed,major,batch_C,donor_4,replicate_3
perturbed_cell_001674,1.2230637,-0.8829514,1.0,perturbed,rare,batch_C,donor_4,replicate_1
perturbed_cell_001675,1.1755707,-0.7456135,1.0,perturbed,rare,batch_C,donor_3,replicate_1
perturbed_cell_001676,1.1267517,0.79206693,1.0,perturbed,major,batch_B,donor_2,replicate_1
perturbed_cell_001677,1.130221,0.90321106,1.0,perturbed,major,batch_A,donor_2,replicate_1
perturbed_cell_001678,1.1597674,0.9251814,1.0,perturbed,major,batch_A,donor_3,replicate_3
perturbed_cell_001679,1.2393302,0.85218877,1.0,perturbed,major,batch_A,donor_2,replicate_3
perturbed_cell_001680,1.2539675,0.69772077,1.0,perturbed,major,batch_A,donor_4,replicate_1
perturbed_cell_001681,1.1281253,-0.72069323,1.0,perturbed,rare,batch_B,donor_1,replicate_3
perturbed_cell_001682,1.3240472,0.69597054,1.0,perturbed,major,batch_C,donor_3,replicate_1
perturbed_cell_001683,1.2764171,0.75329775,1.0,perturbed,major,batch_A,donor_4,replicate_3
perturbed_cell_001684,1.1959677,0.7657094,1.0,perturbed,major,batch_C,donor_2,replicate_1
perturbed_cell_001685,1.2122284,0.83297026,1.0,perturbed,major,batch_A,donor_1,replicate_3
perturbed_cell_001686,1.286734,-0.81177455,1.0,perturbed,rare,batch_C,donor_4,replicate_1
perturbed_cell_001687,1.1430398,-0.82412773,1.0,perturbed,rare,batch_C,donor_1,replicate_1
perturbed_cell_001688,1.149612,0.85333633,1.0,perturbed,major,batch_C,donor_2,replicate_3
perturbed_cell_001689,1.279403,-0.8163262,1.0,perturbed,rare,batch_C,donor_1,replicate_3
perturbed_cell_001690,1.3623797,0.8846783,1.0,perturbed,major,batch_C,donor_4,replicate_3
perturbed_cell_001691,1.2194952,0.97499394,1.0,perturbed,major,batch_C,donor_2,replicate_1
perturbed_cell_001692,1.2473273,0.856175,1.0,perturbed,major,batch_A,donor_4,replicate_1
perturbed_cell_001693,1.1994613,0.6861305,1.0,perturbed,major,batch_C,donor_1,replicate_1
perturbed_cell_001694,1.1477411,-0.73407835,1.0,perturbed,rare,batch_A,donor_2,replicate_3
perturbed_cell_001695,1.2998948,0.9169265,1.0,perturbed,major,batch_C,donor_4,replicate_1
perturbed_cell_001696,1.0913959,1.0645765,1.0,perturbed,major,batch_A,donor_2,replicate_1
perturbed_cell_001697,0.9660337,-0.6760389,1.0,perturbed,rare,batch_A,donor_2,replicate_3
perturbed_cell_001698,1.159912,1.0042496,1.0,perturbed,major,batch_C,donor_2,replicate_1
perturbed_cell_001699,1.1372759,0.85297525,1.0,perturbed,major,batch_C,donor_4,replicate_3
perturbed_cell_001700,1.2864612,0.90649503,1.0,perturbed,major,batch_A,donor_2,replicate_1
perturbed_cell_001701,1.2359624,0.79723465,1.0,perturbed,major,batch_C,donor_4,replicate_1
perturbed_cell_001702,1.1534789,0.82633454,1.0,perturbed,major,batch_A,donor_3,replicate_3
perturbed_cell_001703,1.2347171,0.8989875,1.0,perturbed,major,batch_B,donor_2,replicate_1
perturbed_cell_001704,1.2281067,0.93253696,1.0,perturbed,major,batch_C,donor_1,replicate_1
perturbed_cell_001705,1.0965555,0.7665988,1.0,perturbed,major,batch_C,donor_1,replicate_1
perturbed_cell_001706,1.1721553,0.8358957,1.0,perturbed,major,batch_C,donor_2,replicate_1
perturbed_cell_001707,1.0962992,0.8017712,1.0,perturbed,major,batch_C,donor_4,replicate_1
perturbed_cell_001708,1.103265,0.7498244,1.0,perturbed,major,batch_A,donor_4,replicate_1
perturbed_cell_001709,1.2578195,0.852459,1.0,perturbed,major,batch_C,donor_3,replicate_1
perturbed_cell_001710,1.19916,-0.78441143,1.0,perturbed,rare,batch_A,donor_4,replicate_3
perturbed_cell_001711,1.247818,0.8673031,1.0,perturbed,major,batch_B,donor_4,replicate_3
perturbed_cell_001712,0.93579274,0.81750154,1.0,perturbed,major,batch_C,donor_4,replicate_3
perturbed_cell_001713,1.2873476,0.82000077,1.0,perturbed,major,batch_A,donor_2,replicate_3
perturbed_cell_001714,1.1802826,0.93695396,1.0,perturbed,major,batch_A,donor_4,replicate_3
perturbed_cell_001715,1.2404593,0.95123464,1.0,perturbed,major,batch_B,donor_1,replicate_1
perturbed_cell_001716,1.1262791,0.9342975,1.0,perturbed,major,batch_B,donor_4,replicate_1
perturbed_cell_001717,1.2439197,0.72382355,1.0,perturbed,major,batch_A,donor_1,replicate_1
perturbed_cell_001718,1.2572333,0.88096064,1.0,perturbed,major,batch_B,donor_1,replicate_1
perturbed_cell_001719,1.0915786,0.7665366,1.0,perturbed,major,batch_C,donor_1,replicate_1
perturbed_cell_001720,1.0931666,1.07723,1.0,perturbed,major,batch_C,donor_2,replicate_3
perturbed_cell_001721,1.1197174,0.93090916,1.0,perturbed,major,batch_C,donor_1,replicate_3
perturbed_cell_001722,1.1905137,0.7760664,1.0,perturbed,major,batch_B,donor_4,replicate_1
perturbed_cell_001723,1.1671746,0.81059325,1.0,perturbed,major,batch_B,donor_3,replicate_1
perturbed_cell_001724,1.1495544,0.84731513,1.0,perturbed,major,batch_A,donor_3,replicate_3
perturbed_cell_001725,1.0927593,0.78435004,1.0,perturbed,major,batch_C,donor_1,replicate_3
perturbed_cell_001726,1.1472559,-0.75011945,1.0,perturbed,rare,batch_C,donor_4,replicate_1
perturbed_cell_001727,1.0874486,-0.7478842,1.0,perturbed,rare,batch_C,donor_1,replicate_3
perturbed_cell_001728,1.2529613,0.84208834,1.0,perturbed,major,batch_C,donor_2,replicate_3
perturbed_cell_001729,1.0771681,0.7703738,1.0,perturbed,major,batch_C,donor_2,replicate_3
perturbed_cell_001730,1.2151805,0.87587357,1.0,perturbed,major,batch_C,donor_3,replicate_1
perturbed_cell_001731,1.1394397,-0.91099846,1.0,perturbed,rare,batch_A,donor_3,replicate_3
perturbed_cell_001732,0.9970698,0.79511404,1.0,perturbed,major,batch_C,donor_1,replicate_1
perturbed_cell_001733,1.2732544,0.78190273,1.0,perturbed,major,batch_C,donor_3,replicate_3
perturbed_cell_001734,1.2885644,0.90394855,1.0,perturbed,major,batch_C,donor_2,replicate_1
perturbed_cell_001735,1.2897342,0.94543904,1.0,perturbed,major,batch_C,donor_2,replicate_1
perturbed_cell_001736,1.1694424,0.68467814,1.0,perturbed,major,batch_A,donor_1,replicate_1
perturbed_cell_001737,1.2084261,-0.89746875,1.0,perturbed,rare,batch_A,donor_3,replicate_1
perturbed_cell_001738,1.242959,0.7220404,1.0,perturbed,major,batch_C,donor_2,replicate_3
perturbed_cell_001739,1.3626451,0.66276497,1.0,perturbed,major,batch_C,donor_1,replicate_1
perturbed_cell_001740,1.2581326,0.8749027,1.0,perturbed,major,batch_C,donor_3,replicate_1
perturbed_cell_001741,1.2080778,0.76379377,1.0,perturbed,major,batch_C,donor_4,replicate_3
perturbed_cell_001742,1.1031331,-0.94300306,1.0,perturbed,rare,batch_B,donor_4,replicate_3
perturbed_cell_001743,1.2399336,-0.7997466,1.0,perturbed,rare,batch_C,donor_1,replicate_1
perturbed_cell_001744,1.0824296,-0.84469086,1.0,perturbed,rare,batch_A,donor_2,replicate_3
perturbed_cell_001745,1.2240056,0.7983416,1.0,perturbed,major,batch_B,donor_4,replicate_1
perturbed_cell_001746,1.0962297,0.7608971,1.0,perturbed,major,batch_A,donor_4,replicate_3
perturbed_cell_001747,1.1750271,0.6607539,1.0,perturbed,major,batch_C,donor_4,replicate_1
perturbed_cell_001748,1.174047,0.69918174,1.0,perturbed,major,batch_C,donor_1,replicate_3
perturbed_cell_001749,1.2860224,0.90907943,1.0,perturbed,major,batch_C,donor_3,replicate_1
perturbed_cell_001750,1.2297564,0.784798,1.0,perturbed,major,batch_A,donor_4,replicate_3
perturbed_cell_001751,1.2231433,-0.8063531,1.0,perturbed,rare,batch_B,donor_1,replicate_3
perturbed_cell_001752,1.3981999,0.87773025,1.0,perturbed,major,batch_B,donor_2,replicate_1
perturbed_cell_001753,1.3372847,0.8647334,1.0,perturbed,major,batch_C,donor_2,replicate_3
perturbed_cell_001754,1.1873424,0.85250485,1.0,perturbed,major,batch_B,donor_4,replicate_3
perturbed_cell_001755,1.2256536,-0.9038042,1.0,perturbed,rare,batch_A,donor_1,replicate_1
perturbed_cell_001756,1.1630263,0.9175851,1.0,perturbed,major,batch_C,donor_4,replicate_3
perturbed_cell_001757,1.295323,0.830259,1.0,perturbed,major,batch_A,donor_4,replicate_1
perturbed_cell_001758,1.1340069,0.79452664,1.0,perturbed,major,batch_C,donor_3,replicate_1
perturbed_cell_001759,1.2039483,0.7232955,1.0,perturbed,major,batch_C,donor_3,replicate_1
perturbed_cell_001760,1.0334184,0.92540526,1.0,perturbed,major,batch_C,donor_3,replicate_3
perturbed_cell_001761,1.1766368,0.7899623,1.0,perturbed,major,batch_B,donor_4,replicate_1
perturbed_cell_001762,1.2218096,0.7307837,1.0,perturbed,major,batch_C,donor_2,replicate_1
