cell_id,state_1,state_2,time,condition,fate_label
cell_003607,1.2498468,0.840306,1.0,control,major
cell_003608,1.262949,0.9508698,1.0,control,major
cell_003609,1.2704128,0.84743893,1.0,control,major
cell_003610,1.1332921,-0.9186054,1.0,control,rare
cell_003611,1.1455026,-0.829434,1.0,control,rare
cell_003612,1.2415843,0.7368374,1.0,control,major
cell_003613,1.1596804,0.86946285,1.0,control,major
cell_003614,1.1280257,0.88471234,1.0,control,major
cell_003615,1.1754057,0.79212636,1.0,control,major
cell_003616,1.2042564,-0.8186176,1.0,control,rare
cell_003617,1.1321176,0.830591,1.0,control,major
cell_003618,1.2374142,0.78903276,1.0,control,major
cell_003619,1.0673795,0.7270741,1.0,control,major
cell_003620,1.1665559,0.74452657,1.0,control,major
cell_003621,1.1721822,0.9831954,1.0,control,major
cell_003622,1.0897121,0.8273916,1.0,control,major
cell_003623,1.3705844,0.88265043,1.0,control,major
cell_003624,1.1705822,0.8374494,1.0,control,major
cell_003625,1.234349,0.98566175,1.0,control,major
cell_003626,1.1575317,0.78939116,1.0,control,major
cell_003627,1.0896953,0.8582477,1.0,control,major
cell_003628,1.087545,-0.8871026,1.0,control,rare
cell_003629,1.1273053,0.9359299,1.0,control,major
cell_003630,1.1593283,0.8817544,1.0,control,major
cell_003631,1.0716727,0.86052054,1.0,control,major
cell_003632,1.1037471,0.8159481,1.0,control,major
cell_003633,1.3768963,0.92457396,1.0,control,major
cell_003634,1.189727,1.1059153,1.0,control,major
cell_003635,1.126786,0.94321734,1.0,control,major
cell_003636,1.077386,0.8304862,1.0,control,major
cell_003637,1.0921768,0.87058204,1.0,control,major
cell_003638,1.2044777,0.8253868,1.0,control,major
cell_003639,1.2873646,0.80463207,1.0,control,major
cell_003640,1.2261481,-0.7843556,1.0,control,rare
cell_003641,1.0813423,0.79012686,1.0,control,major
cell_003642,1.2043089,0.90041226,1.0,control,major
cell_003643,1.313699,0.83272964,1.0,control,major
cell_003644,1.1746823,0.7801923,1.0,control,major
cell_003645,1.2263987,0.8262306,1.0,control,major
cell_003646,1.1780775,0.84248894,1.0,control,major
cell_003647,1.2441303,-0.89509845,1.0,control,rare
cell_003648,1.1382273,-0.81546205,1.0,control,rare
cell_003649,0.957942,-0.89829427,1.0,control,rare
cell_003650,1.1078953,0.94626063,1.0,control,major
cell_003651,1.1647254,0.8051427,1.0,control,major
cell_003652,1.1961102,0.8023702,1.0,control,major
cell_003653,1.1677881,0.85776883,1.0,control,major
cell_003654,1.1662368,0.8156626,1.0,control,major
cell_003655,1.1191874,-0.9423027,1.0,control,rare
cell_003656,1.2048509,0.87452805,1.0,control,major
cell_003657,1.0857475,0.91079533,1.0,control,major
cell_003658,1.2611238,-0.77202487,1.0,control,rare
cell_003659,1.2239912,0.9009666,1.0,control,major
cell_003660,1.3748021,-0.8741217,1.0,control,rare
cell_003661,1.1163447,0.7272752,1.0,control,major
cell_003662,1.3404539,0.991503,1.0,control,major
cell_003663,1.126032,0.7918143,1.0,control,major
cell_003664,1.1740807,0.9479405,1.0,control,major
cell_003665,1.0970159,0.69267046,1.0,control,major
cell_003666,1.3734012,0.87498987,1.0,control,major
cell_003667,1.236353,0.8335915,1.0,control,major
cell_003668,1.2372628,0.72886354,1.0,control,major
cell_003669,1.1327263,0.8584126,1.0,control,major
cell_003670,1.0183288,0.8257986,1.0,control,major
cell_003671,1.1708668,0.8257848,1.0,control,major
cell_003672,1.1559135,0.77032864,1.0,control,major
cell_003673,1.0542375,0.8615798,1.0,control,major
cell_003674,1.1759901,-0.9600225,1.0,control,rare
cell_003675,1.2050027,0.826404,1.0,control,major
cell_003676,1.1631181,-1.0225515,1.0,control,rare
cell_003677,1.2546214,0.75135595,1.0,control,major
cell_003678,1.2050617,0.7853385,1.0,control,major
cell_003679,1.1689019,0.9421834,1.0,control,major
cell_003680,1.2425295,0.9404032,1.0,control,major
cell_003681,1.2264309,-0.81830853,1.0,control,rare
cell_003682,1.0575088,-0.875402,1.0,control,rare
cell_003683,1.1820073,0.9478932,1.0,control,major
cell_003684,1.1595017,0.87118876,1.0,control,major
cell_003685,1.2180606,0.942614,1.0,control,major
cell_003686,1.1893004,0.91622293,1.0,control,major
cell_003687,1.0636108,0.7208784,1.0,control,major
cell_003688,1.0173324,0.9128788,1.0,control,major
cell_003689,1.2538934,0.9217462,1.0,control,major
cell_003690,1.1458111,0.8049162,1.0,control,major
cell_003691,1.1903162,-0.73450404,1.0,control,rare
cell_003692,1.3355062,-0.7864953,1.0,control,rare
cell_003693,1.2264816,0.9568306,1.0,control,major
cell_003694,1.1795326,0.8187247,1.0,control,major
cell_003695,1.1896782,0.7717028,1.0,control,major
cell_003696,1.1859993,0.76060736,1.0,control,major
cell_003697,1.2820007,0.89349496,1.0,control,major
cell_003698,1.314365,0.71965736,1.0,control,major
cell_003699,1.3521358,0.724202,1.0,control,major
cell_003700,1.1041354,0.8003343,1.0,control,major
cell_003701,1.3046176,0.86804587,1.0,control,major
cell_003702,1.1804937,0.7865898,1.0,control,major
cell_003703,1.0899252,0.9406102,1.0,control,major
cell_003704,1.2638911,0.95819604,1.0,control,major
cell_003705,1.2317455,-1.0613682,1.0,control,rare
cell_003706,1.1004333,0.8871897,1.0,control,major
cell_003707,1.1704227,0.80529267,1.0,control,major
cell_003708,1.1117419,0.9258072,1.0,control,major
cell_003709,1.2364954,0.8900953,1.0,control,major
cell_003710,1.1493118,-0.83589697,1.0,control,rare
cell_003711,1.0929788,0.83961374,1.0,control,major
cell_003712,0.99776566,-0.97544926,1.0,control,rare
cell_003713,1.1742151,1.0400095,1.0,control,major
cell_003714,1.0559405,0.75051355,1.0,control,major
cell_003715,1.217342,0.99155384,1.0,control,major
cell_003716,1.2161738,0.9061713,1.0,control,major
cell_003717,1.1729918,0.8091503,1.0,control,major
cell_003718,1.2065748,0.7973369,1.0,control,major
cell_003719,1.2579416,0.72149825,1.0,control,major
cell_003720,1.271199,0.85314506,1.0,control,major
cell_003721,1.1828223,0.71856123,1.0,control,major
cell_003722,1.121617,0.9458921,1.0,control,major
cell_003723,1.183312,0.8722719,1.0,control,major
cell_003724,1.1296375,0.8476756,1.0,control,major
cell_003725,1.0902278,0.85799056,1.0,control,major
cell_003726,1.2296512,-0.82435083,1.0,control,rare
cell_003727,1.1277132,0.82263595,1.0,control,major
cell_003728,1.2429755,0.833085,1.0,control,major
cell_003729,1.1770155,1.0022774,1.0,control,major
cell_003730,1.1239209,0.9364335,1.0,control,major
cell_003731,1.1076256,0.9023825,1.0,control,major
cell_003732,1.2566522,0.8091708,1.0,control,major
cell_003733,1.1026019,0.69236535,1.0,control,major
cell_003734,1.1507909,0.8920975,1.0,control,major
cell_003735,1.1137898,0.8577559,1.0,control,major
cell_003736,1.0818856,0.83128893,1.0,control,major
cell_003737,1.1082364,0.84376156,1.0,control,major
cell_003738,1.1599137,0.7547707,1.0,control,major
cell_003739,1.1472901,0.7752674,1.0,control,major
cell_003740,1.0948861,0.93661964,1.0,control,major
cell_003741,1.171186,0.673822,1.0,control,major
cell_003742,1.1501375,-0.77682304,1.0,control,rare
cell_003743,1.1390913,0.9698195,1.0,control,major
cell_003744,1.131467,0.8902726,1.0,control,major
cell_003745,1.2829311,0.88601553,1.0,control,major
cell_003746,1.0900404,0.77460253,1.0,control,major
cell_003747,1.2936057,0.78563106,1.0,control,major
cell_003748,1.2780541,0.8155772,1.0,control,major
cell_003749,1.211315,0.7391114,1.0,control,major
cell_003750,1.1513386,0.7799755,1.0,control,major
cell_003751,1.218048,0.8574558,1.0,control,major
cell_003752,1.237012,0.8107582,1.0,control,major
cell_003753,1.1255816,0.8646183,1.0,control,major
cell_003754,1.1176329,0.9362738,1.0,control,major
cell_003755,1.1908382,0.82390916,1.0,control,major
cell_003756,1.236974,0.84389085,1.0,control,major
cell_003757,1.0673559,0.76508564,1.0,control,major
cell_003758,1.2846167,-0.84328926,1.0,control,rare
cell_003759,1.0654746,0.87816894,1.0,control,major
cell_003760,1.1552593,0.78004,1.0,control,major
cell_003761,1.1084102,0.92999434,1.0,control,major
cell_003762,1.0427601,0.7829974,1.0,control,major
cell_003763,1.2096101,0.97626907,1.0,control,major
cell_003764,1.2443087,0.78231806,1.0,control,major
cell_003765,1.3223482,0.74159014,1.0,control,major
cell_003766,1.2212269,0.88902277,1.0,control,major
cell_003767,1.1295108,0.90580744,1.0,control,major
cell_003768,1.1588888,0.9056114,1.0,control,major
cell_003769,1.0528324,0.8767981,1.0,control,major
cell_003770,1.1670314,0.9419763,1.0,control,major
cell_003771,1.1964816,0.94993836,1.0,control,major
cell_003772,1.240609,0.83979934,1.0,control,major
cell_003773,1.2630136,0.9135247,1.0,control,major
cell_003774,1.2377528,-1.0333841,1.0,control,rare
cell_003775,1.1213951,0.96072847,1.0,control,major
cell_003776,1.0995244,0.9205969,1.0,control,major
cell_003777,1.2565162,0.7919398,1.0,control,major
cell_003778,1.0403814,0.804487,1.0,control,major
cell_003779,1.3662412,0.7809378,1.0,control,major
cell_003780,1.1364595,0.7701934,1.0,control,major
cell_003781,1.2971828,0.83056676,1.0,control,major
cell_003782,1.1499275,0.9630779,1.0,control,major
cell_003783,1.2463595,0.7764568,1.0,control,major
cell_003784,1.1021132,0.9426536,1.0,control,major
cell_003785,1.201343,0.7260749,1.0,control,major
cell_003786,1.0573508,0.7607169,1.0,control,major
cell_003787,1.1008413,0.68631387,1.0,control,major
cell_003788,1.1120394,0.7764736,1.0,control,major
cell_003789,1.1629854,-0.7145672,1.0,control,rare
cell_003790,1.1786525,0.836594,1.0,control,major
cell_003791,1.2407404,0.8310146,1.0,control,major
cell_003792,1.2320123,0.8724492,1.0,control,major
cell_003793,1.209807,1.0713173,1.0,control,major
cell_003794,1.2728901,0.76346225,1.0,control,major
cell_003795,1.2296178,0.786661,1.0,control,major
cell_003796,1.2357,0.739985,1.0,control,major
cell_003797,1.1113776,-0.8224874,1.0,control,rare
cell_003798,1.2798135,0.8902115,1.0,control,major
cell_003799,1.2683294,0.87990546,1.0,control,major
cell_003800,1.2137997,0.80970454,1.0,control,major
cell_003801,1.2650402,0.9319903,1.0,control,major
cell_003802,1.1949507,0.8406459,1.0,control,major
cell_003803,1.3273125,0.84836626,1.0,control,major
cell_003804,1.2060549,0.8887381,1.0,control,major
cell_003805,1.1921755,0.78437275,1.0,control,major
cell_003806,1.2302372,-0.8531004,1.0,control,rare
cell_003807,1.3473799,0.91307586,1.0,control,major
cell_003808,1.1523614,0.90832484,1.0,control,major
cell_003809,1.2246293,0.9547541,1.0,control,major
cell_003810,1.1580436,0.86509407,1.0,control,major
cell_003811,1.1920725,0.85467833,1.0,control,major
cell_003812,1.1291841,0.8960729,1.0,control,major
cell_003813,1.2334372,0.9528179,1.0,control,major
cell_003814,1.1991979,0.81705284,1.0,control,major
cell_003815,1.2631435,0.7864637,1.0,control,major
cell_003816,1.2867987,0.9366274,1.0,control,major
cell_003817,1.3005823,0.8801298,1.0,control,major
cell_003818,1.1610802,0.858735,1.0,control,major
cell_003819,1.2304056,0.80518866,1.0,control,major
cell_003820,1.3066493,0.8964067,1.0,control,major
cell_003821,1.1286222,1.0006299,1.0,control,major
cell_003822,1.2077911,0.76247174,1.0,control,major
cell_003823,1.1335796,0.9690227,1.0,control,major
cell_003824,1.3459988,0.93075883,1.0,control,major
cell_003825,1.3055447,0.9473292,1.0,control,major
cell_003826,1.2445533,0.87632334,1.0,control,major
cell_003827,1.2431891,0.90888125,1.0,control,major
cell_003828,1.1406722,-0.7914433,1.0,control,rare
cell_003829,1.3166894,0.8334902,1.0,control,major
cell_003830,1.1749402,0.8881237,1.0,control,major
cell_003831,1.1480274,0.74465454,1.0,control,major
cell_003832,1.2918175,0.8139239,1.0,control,major
cell_003833,1.2014759,0.80119,1.0,control,major
cell_003834,1.3021404,0.9182541,1.0,control,major
cell_003835,1.1807408,-0.9443918,1.0,control,rare
cell_003836,1.1722456,-0.8043878,1.0,control,rare
cell_003837,1.2150909,0.8587279,1.0,control,major
cell_003838,1.2169359,0.9107037,1.0,control,major
cell_003839,1.1966512,0.88600105,1.0,control,major
cell_003840,1.1210464,1.054308,1.0,control,major
cell_003841,1.1772913,0.86628747,1.0,control,major
cell_003842,1.2453172,0.81713676,1.0,control,major
cell_003843,1.200626,-0.85034597,1.0,control,rare
cell_003844,1.126877,0.88508713,1.0,control,major
cell_003845,1.0680623,0.9902167,1.0,control,major
cell_003846,1.2634376,-0.7988702,1.0,control,rare
cell_003847,1.0610687,0.7865977,1.0,control,major
cell_003848,1.3111476,1.1820993,1.0,control,major
cell_003849,1.2955754,0.93295544,1.0,control,major
cell_003850,1.241998,0.7822002,1.0,control,major
cell_003851,1.279614,0.7619034,1.0,control,major
cell_003852,1.1031532,0.7481176,1.0,control,major
cell_003853,1.2780578,0.8454069,1.0,control,major
cell_003854,1.2080686,0.8487677,1.0,control,major
cell_003855,1.1099427,0.79634154,1.0,control,major
cell_003856,1.150366,0.7375783,1.0,control,major
cell_003857,1.1596632,0.7634955,1.0,control,major
cell_003858,1.246214,0.9028777,1.0,control,major
cell_003859,1.0965089,0.82626945,1.0,control,major
cell_003860,1.3484848,-0.928461,1.0,control,rare
cell_003861,1.234131,0.85844177,1.0,control,major
cell_003862,1.287431,0.8736373,1.0,control,major
cell_003863,1.1654963,0.85534114,1.0,control,major
cell_003864,1.2065096,0.84266436,1.0,control,major
cell_003865,1.0944711,0.9494471,1.0,control,major
cell_003866,1.2853147,0.7664649,1.0,control,major
cell_003867,1.175942,0.83199316,1.0,control,major
cell_003868,1.1074785,0.7006563,1.0,control,major
cell_003869,1.1463525,0.8214878,1.0,control,major
cell_003870,1.0847013,0.8641582,1.0,control,major
cell_003871,1.2930285,0.9173693,1.0,control,major
cell_003872,1.1898651,0.7027671,1.0,control,major
cell_003873,1.2572562,0.8617114,1.0,control,major
cell_003874,1.2339481,1.0048882,1.0,control,major
cell_003875,1.1340151,-1.0799853,1.0,control,rare
cell_003876,1.1157236,0.8888836,1.0,control,major
cell_003877,1.202154,0.7527491,1.0,control,major
cell_003878,1.0864226,0.82163125,1.0,control,major
cell_003879,1.1003125,0.8916507,1.0,control,major
cell_003880,1.1670859,0.79983056,1.0,control,major
cell_003881,1.1393379,-0.82895017,1.0,control,rare
cell_003882,1.2034087,-0.8338434,1.0,control,rare
cell_003883,1.2144103,0.84422433,1.0,control,major
cell_003884,1.1173495,0.7915696,1.0,control,major
cell_003885,1.168426,1.0152156,1.0,control,major
cell_003886,1.0920931,0.8164819,1.0,control,major
cell_003887,1.2078614,0.82573336,1.0,control,major
cell_003888,1.2859175,0.8253202,1.0,control,major
cell_003889,1.1812367,0.91517025,1.0,control,major
cell_003890,1.344857,-0.7374001,1.0,control,rare
cell_003891,1.1890677,0.8460389,1.0,control,major
cell_003892,1.2037375,0.86175996,1.0,control,major
cell_003893,1.1322122,0.92492753,1.0,control,major
cell_003894,1.2165288,-0.8535885,1.0,control,rare
cell_003895,1.0983083,0.8549829,1.0,control,major
cell_003896,1.048543,0.80346805,1.0,control,major
cell_003897,1.1549522,0.8729596,1.0,control,major
cell_003898,1.350388,0.8957526,1.0,control,major
cell_003899,1.3158722,0.901617,1.0,control,major
cell_003900,1.2900043,0.9985702,1.0,control,major
cell_003901,1.141453,0.78623164,1.0,control,major
cell_003902,1.2535049,0.8497057,1.0,control,major
cell_003903,1.2176284,0.8301067,1.0,control,major
cell_003904,1.1522993,0.97966117,1.0,control,major
cell_003905,1.1120111,0.9049114,1.0,control,major
cell_003906,1.2419382,0.72367895,1.0,control,major
cell_003907,1.1335375,0.79698473,1.0,control,major
cell_003908,1.2451668,0.82063717,1.0,control,major
cell_003909,1.1931528,-0.9666118,1.0,control,rare
cell_003910,1.386073,0.85569566,1.0,control,major
cell_003911,1.23992,-0.89325005,1.0,control,rare
cell_003912,1.1477898,-0.69698524,1.0,control,rare
cell_003913,1.0466623,0.87229174,1.0,control,major
cell_003914,1.1030797,0.8175999,1.0,control,major
cell_003915,1.1489525,0.7711218,1.0,control,major
cell_003916,1.2028353,0.64455765,1.0,control,major
cell_003917,1.1747609,0.8427768,1.0,control,major
cell_003918,1.0912579,0.9710575,1.0,control,major
cell_003919,1.1524433,0.8310013,1.0,control,major
cell_003920,1.1526225,0.8434747,1.0,control,major
cell_003921,1.3046515,1.0478413,1.0,control,major
cell_003922,1.2596512,0.9370395,1.0,control,major
cell_003923,1.3373142,0.8699097,1.0,control,major
cell_003924,1.32562,0.91339207,1.0,control,major
cell_003925,1.211519,0.87802726,1.0,control,major
cell_003926,1.0542866,-0.8266305,1.0,control,rare
cell_003927,1.0765002,0.71997845,1.0,control,major
cell_003928,1.2154303,0.76087373,1.0,control,major
cell_003929,1.199431,0.86107475,1.0,control,major
cell_003930,1.214644,0.77767026,1.0,control,major
cell_003931,1.2718946,0.8428612,1.0,control,major
cell_003932,1.235286,0.75428486,1.0,control,major
cell_003933,1.1857338,0.93778354,1.0,control,major
cell_003934,1.2776142,0.78621656,1.0,control,major
cell_003935,1.1563554,0.7709051,1.0,control,major
cell_003936,1.1474869,0.7380746,1.0,control,major
cell_003937,1.1889459,0.9006511,1.0,control,major
cell_003938,1.1371958,0.8427515,1.0,control,major
cell_003939,1.1823602,-0.7655905,1.0,control,rare
cell_003940,1.1510726,0.80398273,1.0,control,major
cell_003941,1.1323183,0.7589992,1.0,control,major
cell_003942,1.2423348,0.83919114,1.0,control,major
cell_003943,1.2043848,0.9519713,1.0,control,major
cell_003944,1.3065665,0.71830124,1.0,control,major
cell_003945,1.2518268,-0.8319482,1.0,control,rare
cell_003946,1.1630727,0.8762147,1.0,control,major
cell_003947,1.0618893,0.9670114,1.0,control,major
cell_003948,1.2411956,0.7807842,1.0,control,major
cell_003949,1.1531671,0.7137483,1.0,control,major
cell_003950,1.1748834,0.81138146,1.0,control,major
cell_003951,1.0939912,-0.78786385,1.0,control,rare
cell_003952,1.3021438,0.84781116,1.0,control,major
cell_003953,1.1755482,0.88479877,1.0,control,major
cell_003954,1.1984289,0.76342565,1.0,control,major
cell_003955,1.1477858,0.8262851,1.0,control,major
cell_003956,1.219855,0.8507469,1.0,control,major
cell_003957,1.2168295,0.72801375,1.0,control,major
cell_003958,1.2532175,0.85027325,1.0,control,major
cell_003959,1.4042168,0.8189893,1.0,control,major
cell_003960,1.2258767,1.0763376,1.0,control,major
cell_003961,1.2155273,0.84458953,1.0,control,major
cell_003962,1.1210463,0.9722613,1.0,control,major
cell_003963,1.1072719,0.8841697,1.0,control,major
cell_003964,1.1621156,0.8348531,1.0,control,major
cell_003965,1.0860854,-0.74254984,1.0,control,rare
